,name_buy,price_buy,price_sell,postcode_buy,link_buy,postcode_sell,link_sell,mileage_buy,mileage_sell,engine_buy,engine_sell,buy_score,score_by_brand,score_by_name
689,Citroen C1,2795,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305187519353,DT2 7LU,https://www.autotrader.co.uk/car-details/202304226564332,65245.0,60000.0,1.0,1.0,1062.1503563491456,416.30676721031426,677.7478629675197
691,Citroen C1,2499,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305257759688,DT2 7LU,https://www.autotrader.co.uk/car-details/202304226564332,82000.0,60000.0,1.0,1.0,1061.7073170731708,416.30676721031426,677.7478629675197
4215,Citroen DS3,2690,6295,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067084557,DT2 7LU,https://www.autotrader.co.uk/car-details/202303275655644,124475.0,48700.0,1.2,1.6,1057.823860212894,416.30676721031426,334.4031870987111
4224,Citroen DS3,4295,6295,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097177952,DT2 7LU,https://www.autotrader.co.uk/car-details/202303275655644,93231.0,48700.0,1.6,1.6,1044.7168860143086,416.30676721031426,334.4031870987111
10444,Citroen C1,5795,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202305057040735,66000.0,48000.0,1.2,1.0,1042.909090909091,416.30676721031426,677.7478629675197
693,Citroen C1,2495,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202304306855594,DT2 7LU,https://www.autotrader.co.uk/car-details/202304226564332,86500.0,60000.0,1.0,1.0,1009.2485549132948,416.30676721031426,677.7478629675197
8496,Citroen DS3,4200,6295,MK3 6JS,https://www.autotrader.co.uk/car-details/202305207599615,DT2 7LU,https://www.autotrader.co.uk/car-details/202301263630689,88228.0,56000.0,1.2,1.6,997.3024436686765,416.30676721031426,334.4031870987111
4213,Citroen DS3,2690,5495,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067084557,DT2 7LU,https://www.autotrader.co.uk/car-details/202304146276454,124475.0,58000.0,1.2,1.6,980.2570797348864,416.30676721031426,334.4031870987111
5567,Citroen DS3,3700,4995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305137341115,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157387792,88671.0,89000.0,1.2,1.6,974.8536725648746,416.30676721031426,334.4031870987111
10489,Citroen C1,4295,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202304286780632,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,65745.0,28022.0,1.0,1.2,960.7766116561463,416.30676721031426,677.7478629675197
4893,Citroen DS4,5190,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202305237701879,DT2 7LU,https://www.autotrader.co.uk/car-details/202304136249475,76983.0,44618.0,1.6,2.0,955.1519686164479,416.30676721031426,830.4298354743567
4216,Citroen DS3,3899,5495,MK3 6JS,https://www.autotrader.co.uk/car-details/202305046999040,DT2 7LU,https://www.autotrader.co.uk/car-details/202304146276454,97017.0,58000.0,1.6,1.6,954.142057577538,416.30676721031426,334.4031870987111
10455,Citroen C1,5400,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202303235535530,78178.0,39000.0,1.2,1.0,951.8278799662309,416.30676721031426,677.7478629675197
10488,Citroen C1,4295,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202304286780632,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,65745.0,21072.0,1.0,1.0,947.110198494182,416.30676721031426,677.7478629675197
5182,Citroen C1,4995,6950,MK3 6JS,https://www.autotrader.co.uk/car-details/202304216517499,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187510500,20651.0,10000.0,1.0,1.0,946.6853905379885,416.30676721031426,677.7478629675197
5577,Citroen DS3,4995,6775,MK3 6JS,https://www.autotrader.co.uk/car-details/202212102425676,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157383258,82665.0,43210.0,1.6,1.6,930.4276295893062,416.30676721031426,334.4031870987111
10441,Citroen C1,5600,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067085473,DT2 7LU,https://www.autotrader.co.uk/car-details/202303235535530,58315.0,39000.0,1.0,1.0,929.6064477407184,416.30676721031426,677.7478629675197
10458,Citroen C1,6250,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202305057040735,45990.0,48000.0,1.2,1.0,926.8101761252444,416.30676721031426,677.7478629675197
10456,Citroen C1,5400,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202301273672100,78178.0,44000.0,1.2,1.2,894.880912788764,416.30676721031426,677.7478629675197
5592,Citroen DS3,6250,7499,MK3 6JS,https://www.autotrader.co.uk/car-details/202304186425397,DT2 7LU,https://www.autotrader.co.uk/car-details/202303034851777,55720.0,39843.0,1.6,1.6,893.1067300789662,416.30676721031426,334.4031870987111
5572,Citroen DS3,3700,5295,MK3 6JS,https://www.autotrader.co.uk/car-details/202305137341115,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157407085,88671.0,65500.0,1.2,1.6,883.6527726088574,416.30676721031426,334.4031870987111
10442,Citroen C1,5600,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067085473,DT2 7LU,https://www.autotrader.co.uk/car-details/202301273672100,58315.0,44000.0,1.0,1.2,873.9889679613593,416.30676721031426,677.7478629675197
5180,Citroen C1,4995,6950,MK3 6JS,https://www.autotrader.co.uk/car-details/202304306856052,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187510500,22500.0,10000.0,1.0,1.0,868.8888888888888,416.30676721031426,677.7478629675197
8497,Citroen DS3,4200,5800,MK3 6JS,https://www.autotrader.co.uk/car-details/202305207599615,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097186437,88228.0,63000.0,1.2,1.6,856.8708346556648,416.30676721031426,334.4031870987111
10448,Citroen C1,5795,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202303235535530,66000.0,39000.0,1.2,1.0,847.3636363636364,416.30676721031426,677.7478629675197
5575,Citroen DS3,4995,6250,MK3 6JS,https://www.autotrader.co.uk/car-details/202212102425676,DT2 7LU,https://www.autotrader.co.uk/car-details/202304186425397,82665.0,55720.0,1.6,1.6,845.9275388616705,416.30676721031426,334.4031870987111
5157,Citroen C4 Picasso,7695,9050,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097186662,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157403548,63000.0,38467.0,1.6,1.6,827.3457936507937,416.30676721031426,-468.41801701039344
10499,Citroen C4 Cactus,7750,8949,MK3 6JS,https://www.autotrader.co.uk/car-details/202305187507546,DT2 7LU,https://www.autotrader.co.uk/car-details/202304206474127,67327.0,46457.0,1.6,1.6,827.3343977898911,416.30676721031426,319.2376486966753
10449,Citroen C1,5795,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202301273672100,66000.0,44000.0,1.2,1.2,796.6666666666666,416.30676721031426,677.7478629675197
4214,Citroen DS3,2690,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067084557,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097160144,124475.0,101000.0,1.2,1.6,766.7804780076319,416.30676721031426,334.4031870987111
10462,Citroen C1,6250,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202303235535530,45990.0,39000.0,1.2,1.0,753.0332681017611,416.30676721031426,677.7478629675197
4222,Citroen DS3,4295,5495,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097177952,DT2 7LU,https://www.autotrader.co.uk/car-details/202304146276454,93231.0,58000.0,1.6,1.6,746.5328056118673,416.30676721031426,334.4031870987111
10502,Citroen C4 Cactus,8949,9650,MK3 6JS,https://www.autotrader.co.uk/car-details/202304206474127,DT2 7LU,https://www.autotrader.co.uk/car-details/202304256673730,46457.0,36539.0,1.6,1.2,735.1267910827935,416.30676721031426,319.2376486966753
10463,Citroen C1,6250,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202301273672100,45990.0,44000.0,1.2,1.2,707.9799956512285,416.30676721031426,677.7478629675197
10465,Citroen C1,6690,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054922054,DT2 7LU,https://www.autotrader.co.uk/car-details/202305057040735,21000.0,48000.0,1.0,1.0,685.7142857142857,416.30676721031426,677.7478629675197
6301,Citroen C1,5695,6699,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067099679,DT2 7LU,https://www.autotrader.co.uk/car-details/202305237680537,54000.0,35863.0,1.0,1.0,666.7861481481482,416.30676721031426,677.7478629675197
5160,Citroen C4 Picasso,5750,7995,MK3 6JS,https://www.autotrader.co.uk/car-details/202304055992182,DT2 7LU,https://www.autotrader.co.uk/car-details/202305227636254,73185.0,27000.0,1.6,2.0,662.5947940151672,416.30676721031426,-468.41801701039344
7354,Citroen C3,5195,6089,MK3 6JS,https://www.autotrader.co.uk/car-details/202302254644011,DT2 7LU,https://www.autotrader.co.uk/car-details/202305267809803,62778.0,46318.0,1.2,1.2,659.5987766414986,416.30676721031426,-440.8516615748987
8493,Citroen DS3,4200,4990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305207599615,DT2 7LU,https://www.autotrader.co.uk/car-details/202304216521978,88228.0,93730.0,1.2,1.6,629.4489844493811,416.30676721031426,334.4031870987111
10453,Citroen C1,5400,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,78178.0,21072.0,1.2,1.0,598.3760137122975,416.30676721031426,677.7478629675197
10439,Citroen C1,5600,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067085473,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,58315.0,21072.0,1.0,1.0,596.2239561004887,416.30676721031426,677.7478629675197
484,Citroen C1,2320,2695,MK3 6JS,https://www.autotrader.co.uk/car-details/202304306839047,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187528507,57750.0,91000.0,1.0,1.0,590.9090909090909,416.30676721031426,677.7478629675197
5181,Citroen C1,3000,6950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305247748400,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187510500,68301.0,10000.0,1.0,1.0,578.3224257331518,416.30676721031426,677.7478629675197
5582,Citroen DS3,4990,5450,MK3 6JS,https://www.autotrader.co.uk/car-details/202303255618594,DT2 7LU,https://www.autotrader.co.uk/car-details/202304286786730,59892.0,75000.0,1.6,1.6,576.036866359447,416.30676721031426,334.4031870987111
10454,Citroen C1,5400,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,78178.0,28022.0,1.2,1.2,573.5014965847168,416.30676721031426,677.7478629675197
10467,Citroen C1,6690,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054922054,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,21000.0,21072.0,1.0,1.0,561.92,416.30676721031426,677.7478629675197
10440,Citroen C1,5600,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067085473,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,58315.0,28022.0,1.0,1.2,560.616193660865,416.30676721031426,677.7478629675197
10446,Citroen C1,5795,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,66000.0,21072.0,1.2,1.0,557.4501818181817,416.30676721031426,677.7478629675197
10469,Citroen C1,6690,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054922054,DT2 7LU,https://www.autotrader.co.uk/car-details/202303235535530,21000.0,39000.0,1.0,1.0,557.1428571428571,416.30676721031426,677.7478629675197
10460,Citroen C1,6250,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,45990.0,21072.0,1.2,1.0,549.8238747553816,416.30676721031426,677.7478629675197
2379,Citroen DS3,3350,3995,MK3 6JS,https://www.autotrader.co.uk/car-details/202301123202524,DT2 7LU,https://www.autotrader.co.uk/car-details/202304296830993,103833.0,88000.0,1.6,1.6,546.6470197336107,416.30676721031426,334.4031870987111
6720,Citroen Grand C4 Picasso,9195,9990,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217626032,DT2 7LU,https://www.autotrader.co.uk/car-details/202304256637841,64000.0,44000.0,1.6,1.6,546.5625,416.30676721031426,933.591264553687
10470,Citroen C1,6690,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054922054,DT2 7LU,https://www.autotrader.co.uk/car-details/202301273672100,21000.0,44000.0,1.0,1.2,523.8095238095239,416.30676721031426,677.7478629675197
508,Citroen C3 Picasso,2495,3150,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067090486,DT2 7LU,https://www.autotrader.co.uk/car-details/202305237699326,102620.0,82000.0,1.6,1.6,523.3872539465991,416.30676721031426,1382.090951711205
10495,Citroen C4 Cactus,8290,8949,MK3 6JS,https://www.autotrader.co.uk/car-details/202305057033235,DT2 7LU,https://www.autotrader.co.uk/car-details/202304206474127,44456.0,46457.0,1.2,1.6,516.4965865125067,416.30676721031426,319.2376486966753
10447,Citroen C1,5795,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,66000.0,28022.0,1.2,1.2,511.61378787878783,416.30676721031426,677.7478629675197
2721,Citroen C3,4995,5995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097176969,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097179956,74600.0,36300.0,1.4,1.4,486.5951742627346,416.30676721031426,-440.8516615748987
10496,Citroen C4 Cactus,7750,8290,MK3 6JS,https://www.autotrader.co.uk/car-details/202305187507546,DT2 7LU,https://www.autotrader.co.uk/car-details/202305057033235,67327.0,44456.0,1.6,1.2,475.4158064372392,416.30676721031426,319.2376486966753
10452,Citroen C1,5400,5995,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202304176358141,78178.0,51000.0,1.2,1.0,465.7832126685256,416.30676721031426,677.7478629675197
10461,Citroen C1,6250,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,45990.0,28022.0,1.2,1.2,456.97977821265494,416.30676721031426,677.7478629675197
8511,Citroen DS3,5800,6295,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097186437,DT2 7LU,https://www.autotrader.co.uk/car-details/202301263630689,63000.0,56000.0,1.6,1.6,440.0,416.30676721031426,334.4031870987111
7353,Citroen C3,5195,5795,MK3 6JS,https://www.autotrader.co.uk/car-details/202302254644011,DT2 7LU,https://www.autotrader.co.uk/car-details/202304206482086,62778.0,38000.0,1.2,1.0,435.82146611870405,416.30676721031426,-440.8516615748987
5576,Citroen DS3,4995,5450,MK3 6JS,https://www.autotrader.co.uk/car-details/202212102425676,DT2 7LU,https://www.autotrader.co.uk/car-details/202304286786730,82665.0,75000.0,1.6,1.6,412.8107421520595,416.30676721031426,334.4031870987111
7357,Citroen C3,5490,6089,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217615446,DT2 7LU,https://www.autotrader.co.uk/car-details/202305267809803,67579.0,46318.0,1.2,1.2,410.5488687314106,416.30676721031426,-440.8516615748987
5595,Citroen DS3,6250,6775,MK3 6JS,https://www.autotrader.co.uk/car-details/202304186425397,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157383258,55720.0,43210.0,1.6,1.6,407.1293969849246,416.30676721031426,334.4031870987111
450,Citroen DS3,2499,2995,MK3 6JS,https://www.autotrader.co.uk/car-details/202210210944454,DT2 7LU,https://www.autotrader.co.uk/car-details/202302084078439,120903.0,95000.0,1.6,1.6,389.73391892674294,416.30676721031426,334.4031870987111
2380,Citroen DS3,3350,3695,MK3 6JS,https://www.autotrader.co.uk/car-details/202301123202524,DT2 7LU,https://www.autotrader.co.uk/car-details/202304216530631,103833.0,115000.0,1.6,1.6,382.10395538990497,416.30676721031426,334.4031870987111
5178,Citroen C1,2995,6950,MK3 6JS,https://www.autotrader.co.uk/car-details/202303295746014,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187510500,108300.0,10000.0,1.0,1.0,365.1892890120037,416.30676721031426,677.7478629675197
5179,Citroen C1,2995,6950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305026932621,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187510500,110000.0,10000.0,1.0,1.0,359.54545454545456,416.30676721031426,677.7478629675197
10438,Citroen C1,5600,5995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305067085473,DT2 7LU,https://www.autotrader.co.uk/car-details/202304176358141,58315.0,51000.0,1.0,1.0,345.4514275915288,416.30676721031426,677.7478629675197
10468,Citroen C1,6690,7000,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054922054,DT2 7LU,https://www.autotrader.co.uk/car-details/202305207580506,21000.0,28022.0,1.0,1.2,344.7150793650794,416.30676721031426,677.7478629675197
5584,Citroen DS3,4990,5295,MK3 6JS,https://www.autotrader.co.uk/car-details/202303255618594,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157407085,59892.0,65500.0,1.6,1.6,333.5587390636479,416.30676721031426,334.4031870987111
483,Citroen C1,2380,2695,MK3 6JS,https://www.autotrader.co.uk/car-details/202209139736155,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187528507,94780.0,91000.0,1.0,1.0,302.437223042836,416.30676721031426,677.7478629675197
482,Citroen C1,2490,2695,MK3 6JS,https://www.autotrader.co.uk/car-details/202303024834360,DT2 7LU,https://www.autotrader.co.uk/car-details/202305187528507,78000.0,91000.0,1.0,1.0,239.16666666666669,416.30676721031426,677.7478629675197
5578,Citroen DS3,4995,5295,MK3 6JS,https://www.autotrader.co.uk/car-details/202212102425676,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157407085,82665.0,65500.0,1.6,1.6,237.70640537107604,416.30676721031426,334.4031870987111
8509,Citroen DS3,5800,5980,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097186437,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097191715,63000.0,79000.0,1.6,1.6,225.71428571428572,416.30676721031426,334.4031870987111
7356,Citroen C3,5490,5795,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217615446,DT2 7LU,https://www.autotrader.co.uk/car-details/202304206482086,67579.0,38000.0,1.2,1.0,205.80357803459654,416.30676721031426,-440.8516615748987
2377,Citroen DS3,3799,3995,MK3 6JS,https://www.autotrader.co.uk/car-details/202301263637151,DT2 7LU,https://www.autotrader.co.uk/car-details/202304296830993,90108.0,88000.0,1.6,1.6,191.41474674834643,416.30676721031426,334.4031870987111
10445,Citroen C1,5795,5995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202304176358141,66000.0,51000.0,1.2,1.0,185.45454545454544,416.30676721031426,677.7478629675197
8500,Citroen DS3,6795,6990,MK3 6JS,https://www.autotrader.co.uk/car-details/202303054926392,DT2 7LU,https://www.autotrader.co.uk/car-details/202305107211668,50000.0,47000.0,1.2,1.2,183.29999999999998,416.30676721031426,334.4031870987111
10450,Citroen C1,5400,5600,MK3 6JS,https://www.autotrader.co.uk/car-details/202304256633376,DT2 7LU,https://www.autotrader.co.uk/car-details/202305067085473,78178.0,58315.0,1.2,1.0,179.02223131827367,416.30676721031426,677.7478629675197
5156,Citroen C4 Picasso,7695,7995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097186662,DT2 7LU,https://www.autotrader.co.uk/car-details/202305227636254,63000.0,27000.0,1.6,2.0,102.85714285714285,416.30676721031426,-468.41801701039344
4217,Citroen DS3,3899,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305046999040,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097160144,97017.0,101000.0,1.6,1.6,53.093787686694085,416.30676721031426,334.4031870987111
5579,Citroen DS3,4990,4995,MK3 6JS,https://www.autotrader.co.uk/car-details/202303255618594,DT2 7LU,https://www.autotrader.co.uk/car-details/202305157387792,59892.0,89000.0,1.6,1.6,7.430040739998665,416.30676721031426,334.4031870987111
692,Citroen C1,2495,2499,MK3 6JS,https://www.autotrader.co.uk/car-details/202304306855594,DT2 7LU,https://www.autotrader.co.uk/car-details/202305257759688,86500.0,82000.0,1.0,1.0,3.791907514450867,416.30676721031426,677.7478629675197
449,Citroen DS3,2999,2995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305046991374,DT2 7LU,https://www.autotrader.co.uk/car-details/202302084078439,105975.0,95000.0,1.6,1.6,-3.5857513564519934,416.30676721031426,334.4031870987111
7045,Citroen DS4,6999,6995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305137328123,DT2 7LU,https://www.autotrader.co.uk/car-details/202305087146158,66095.0,70962.0,2.0,1.6,-5.3681821620394885,416.30676721031426,830.4298354743567
10474,Citroen C1,7300,7250,MK3 6JS,https://www.autotrader.co.uk/car-details/202305177479063,DT2 7LU,https://www.autotrader.co.uk/car-details/202304276728331,15874.0,21072.0,1.0,1.0,-66.3726848935366,416.30676721031426,677.7478629675197
2378,Citroen DS3,3799,3695,MK3 6JS,https://www.autotrader.co.uk/car-details/202301263637151,DT2 7LU,https://www.autotrader.co.uk/car-details/202304216530631,90108.0,115000.0,1.6,1.6,-132.72961335286547,416.30676721031426,334.4031870987111
10443,Citroen C1,5795,5600,MK3 6JS,https://www.autotrader.co.uk/car-details/202305217621334,DT2 7LU,https://www.autotrader.co.uk/car-details/202305067085473,66000.0,58315.0,1.2,1.0,-206.7531818181818,416.30676721031426,677.7478629675197
10459,Citroen C1,6250,5995,MK3 6JS,https://www.autotrader.co.uk/car-details/202305267809393,DT2 7LU,https://www.autotrader.co.uk/car-details/202304176358141,45990.0,51000.0,1.2,1.0,-339.3346379647749,416.30676721031426,677.7478629675197
688,Citroen C1,2795,2499,MK3 6JS,https://www.autotrader.co.uk/car-details/202305187519353,DT2 7LU,https://www.autotrader.co.uk/car-details/202305257759688,65245.0,82000.0,1.0,1.0,-372.01318108667334,416.30676721031426,677.7478629675197
4223,Citroen DS3,4295,3950,MK3 6JS,https://www.autotrader.co.uk/car-details/202305097177952,DT2 7LU,https://www.autotrader.co.uk/car-details/202305097160144,93231.0,101000.0,1.6,1.6,-373.7490748785275,416.30676721031426,334.4031870987111
