,name_buy,price_buy,price_sell,postcode_buy,postcode_sell,mileage_buy,mileage_sell,engine_buy,engine_sell,buy_score,score_by_brand,score_by_name,link_buy,link_sell
9116,Toyota Aygo,8400,9100,MK3 6JS,DT2 7LU,3193.0,51277.0,1.0,1.0,11241.434387723144,394.3096862337755,490.0409196656089,https://www.autotrader.co.uk/car-details/202305097174275,https://www.autotrader.co.uk/car-details/202304276729720
8469,SEAT Ibiza,4500,8599,MK3 6JS,DT2 7LU,29150.0,60318.0,1.4,1.2,9895.393790737566,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202305207603926,https://www.autotrader.co.uk/car-details/202305046980658
5058,KIA Picanto,3850,5450,MK3 6JS,DT2 7LU,9700.0,67920.0,1.0,1.2,9336.082474226803,195.66112180453885,361.5122108852931,https://www.autotrader.co.uk/car-details/202305087131463,https://www.autotrader.co.uk/car-details/202304116163707
7998,Vauxhall Corsa,4930,6650,MK3 6JS,DT2 7LU,17476.0,75988.0,1.2,1.0,8974.549782558937,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202304045953215
9475,Ford Fiesta,6194,9990,MK3 6JS,DT2 7LU,38000.0,55857.0,1.6,1.0,8927.712505263158,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202304126195609
7995,Vauxhall Corsa,4930,9990,MK3 6JS,DT2 7LU,17476.0,40000.0,1.2,1.6,8686.198214694436,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305227654150
9478,Ford Fiesta,6194,10000,MK3 6JS,DT2 7LU,38000.0,47319.0,1.6,1.0,7582.99427368421,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202304066034834
5419,Volkswagen Polo,3094,8000,MK3 6JS,DT2 7LU,60000.0,61000.0,1.4,1.0,6982.873333333333,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202305237698424
8466,SEAT Ibiza,4500,9753,MK3 6JS,DT2 7LU,29150.0,33000.0,1.4,1.2,6937.924528301886,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202305207603926,https://www.autotrader.co.uk/car-details/202305087132629
8005,Vauxhall Corsa,4930,9900,MK3 6JS,DT2 7LU,17476.0,28292.0,1.2,1.4,6896.53925383383,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202302084052324
8006,Vauxhall Corsa,4930,8449,MK3 6JS,DT2 7LU,17476.0,39439.0,1.2,1.4,6807.009171762091,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305247740759
8003,Vauxhall Corsa,4930,6695,MK3 6JS,DT2 7LU,17476.0,77848.0,1.2,1.4,6739.122388254914,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305127298382
9474,Ford Fiesta,6194,8899,MK3 6JS,DT2 7LU,38000.0,57584.0,1.6,1.0,6558.514526315789,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202305247715668
8226,Vauxhall Astra,3795,8499,MK3 6JS,DT2 7LU,51000.0,66594.0,1.7,1.6,6526.212,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305117277522,https://www.autotrader.co.uk/car-details/202305036952205
1501,Ford C-Max,2500,5045,MK3 6JS,DT2 7LU,79124.0,100600.0,2.0,1.0,6471.538344876397,722.8608854553976,958.7159797403674,https://www.autotrader.co.uk/car-details/202304266710264,https://www.autotrader.co.uk/car-details/202305177489031
8004,Vauxhall Corsa,4930,7489,MK3 6JS,DT2 7LU,17476.0,51058.0,1.2,1.4,6408.335774776837,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305197563953
6523,Ford Fiesta,6594,9200,MK3 6JS,DT2 7LU,40000.0,60380.0,1.5,1.0,5900.6355,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202208068522465,https://www.autotrader.co.uk/car-details/202305057062835
4586,Fiat 500,5995,8679,MK3 6JS,DT2 7LU,17000.0,36904.0,1.2,1.2,5826.490352941176,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305217621944,https://www.autotrader.co.uk/car-details/202305057052100
8008,Vauxhall Corsa,4930,6999,MK3 6JS,DT2 7LU,17476.0,57280.0,1.2,1.4,5812.656704705229,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305137344668
8220,Vauxhall Astra,3795,7995,MK3 6JS,DT2 7LU,51000.0,65000.0,1.7,1.6,5687.5,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305117277522,https://www.autotrader.co.uk/car-details/202305137327789
5152,Fiat Panda,2700,6990,MK3 6JS,DT2 7LU,62419.0,55791.0,1.3,0.9,5538.6697960556885,252.93659626935664,1294.0886900031182,https://www.autotrader.co.uk/car-details/202304066018140,https://www.autotrader.co.uk/car-details/202305067088005
7999,Vauxhall Corsa,4930,7150,MK3 6JS,DT2 7LU,17476.0,50807.0,1.2,1.4,5532.070431285355,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305047010371
8254,Vauxhall Astra,5195,8499,MK3 6JS,DT2 7LU,49800.0,66594.0,2.0,1.6,5522.7554216867475,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202304096129477,https://www.autotrader.co.uk/car-details/202305036952205
8002,Vauxhall Corsa,4930,6000,MK3 6JS,DT2 7LU,17476.0,88108.0,1.2,1.2,5394.57312886244,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305187529868
8632,Vauxhall Insignia,3750,10000,MK3 6JS,DT2 7LU,72000.0,61681.0,2.0,2.0,5354.253472222223,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202305036941017,https://www.autotrader.co.uk/car-details/202305207580507
7634,Vauxhall Corsa,3490,6650,MK3 6JS,DT2 7LU,45561.0,75988.0,1.0,1.0,5270.342617589605,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202304296817165,https://www.autotrader.co.uk/car-details/202304045953215
8467,SEAT Ibiza,4500,8298,MK3 6JS,DT2 7LU,29150.0,40050.0,1.4,1.4,5218.178387650086,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202305207603926,https://www.autotrader.co.uk/car-details/202304146266384
9447,Ford Fiesta,6559,9990,MK3 6JS,DT2 7LU,59800.0,55857.0,1.6,1.0,5127.635237458195,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303215460984,https://www.autotrader.co.uk/car-details/202304126195609
8636,Vauxhall Insignia,3750,9599,MK3 6JS,DT2 7LU,72000.0,49873.0,2.0,1.6,5064.360711805555,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202305036941017,https://www.autotrader.co.uk/car-details/202305157389615
4775,Volkswagen Passat,3495,7795,MK3 6JS,DT2 7LU,98000.0,92000.0,2.0,1.6,5045.918367346939,695.0849396237942,950.2135504205887,https://www.autotrader.co.uk/car-details/202303305790968,https://www.autotrader.co.uk/car-details/202305036953478
8001,Vauxhall Corsa,4930,6395,MK3 6JS,DT2 7LU,17476.0,59673.0,1.2,1.2,5002.342927443351,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202302214479908
2255,Mercedes-Benz E Class,4999,9700,MK3 6JS,DT2 7LU,80000.0,85027.0,2.1,2.1,4996.399087500001,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202301213472328,https://www.autotrader.co.uk/car-details/202305117259362
5416,Volkswagen Polo,3094,8248,MK3 6JS,DT2 7LU,60000.0,57822.0,1.4,1.4,4966.9098,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202304276730721
5415,Volkswagen Polo,3094,8248,MK3 6JS,DT2 7LU,60000.0,57822.0,1.4,1.4,4966.9098,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202304276730721
5417,Volkswagen Polo,3094,8132,MK3 6JS,DT2 7LU,60000.0,50537.0,1.4,1.2,4950.660672222222,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202305197547205
4142,MINI Hatch,6295,9250,MK3 6JS,DT2 7LU,39800.0,66000.0,1.6,1.6,4900.251256281407,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202303295752534,https://www.autotrader.co.uk/car-details/202305057062691
8485,SEAT Ibiza,6490,8599,MK3 6JS,DT2 7LU,31064.0,60318.0,1.4,1.2,4777.6345287149115,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202302244597233,https://www.autotrader.co.uk/car-details/202305046980658
8634,Vauxhall Insignia,3750,8450,MK3 6JS,DT2 7LU,72000.0,73000.0,2.0,2.0,4765.277777777777,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202305036941017,https://www.autotrader.co.uk/car-details/202304035921931
8000,Vauxhall Corsa,4930,6850,MK3 6JS,DT2 7LU,17476.0,50549.0,1.2,1.4,4760.197495340549,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202304216511779
5414,Volkswagen Polo,3094,7495,MK3 6JS,DT2 7LU,60000.0,55346.0,1.4,1.2,4736.233950000001,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202304176374741
8415,Hyundai i10,3899,9395,MK3 6JS,DT2 7LU,35600.0,36787.0,1.0,1.2,4732.709550561798,460.68661574697666,290.90473761039783,https://www.autotrader.co.uk/car-details/202212132488495,https://www.autotrader.co.uk/car-details/202304276720825
1716,Fiat 500,3490,5995,MK3 6JS,DT2 7LU,52000.0,73000.0,1.2,0.9,4688.846153846153,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305247735543,https://www.autotrader.co.uk/car-details/202305026902402
10643,Nissan Note,4595,9399,MK3 6JS,DT2 7LU,57000.0,44000.0,1.5,1.2,4635.438596491228,482.0798915413159,363.8979365802217,https://www.autotrader.co.uk/car-details/202302204460152,https://www.autotrader.co.uk/car-details/202305237683693
1916,Ford Fiesta,3249,6550,MK3 6JS,DT2 7LU,46000.0,73000.0,1.4,1.6,4583.72554347826,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305117278005,https://www.autotrader.co.uk/car-details/202305127296110
9472,Ford Fiesta,6194,9789,MK3 6JS,DT2 7LU,38000.0,30213.0,1.6,1.0,4573.294105263159,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202305237697291
8248,Vauxhall Astra,5195,7995,MK3 6JS,DT2 7LU,49800.0,65000.0,2.0,1.6,4568.273092369478,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202304096129477,https://www.autotrader.co.uk/car-details/202305137327789
8007,Vauxhall Corsa,4930,9100,MK3 6JS,DT2 7LU,17476.0,22228.0,1.2,1.4,4546.190367197462,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305016872320
4778,Volkswagen Passat,3495,9500,MK3 6JS,DT2 7LU,98000.0,73882.0,2.0,2.0,4527.157244897959,695.0849396237942,950.2135504205887,https://www.autotrader.co.uk/car-details/202303305790968,https://www.autotrader.co.uk/car-details/202305237705525
8879,Ford Focus,7999,9975,MK3 6JS,DT2 7LU,26520.0,64750.0,1.5,1.6,4522.977941176471,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305057036337,https://www.autotrader.co.uk/car-details/202305046993910
7996,Vauxhall Corsa,4930,8995,MK3 6JS,DT2 7LU,17476.0,22650.0,1.2,1.4,4515.854396233201,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202303235560790,https://www.autotrader.co.uk/car-details/202305187516889
8875,Ford Focus,7999,9995,MK3 6JS,DT2 7LU,26520.0,63000.0,1.5,1.6,4445.277149321267,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305057036337,https://www.autotrader.co.uk/car-details/202305087147357
9769,Ford Fiesta,5795,9990,MK3 6JS,DT2 7LU,85000.0,55857.0,1.6,1.0,4410.731576470588,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304056001579,https://www.autotrader.co.uk/car-details/202304126195609
1147,SKODA Octavia,4990,7850,MK3 6JS,DT2 7LU,41323.0,71347.0,1.6,1.8,4389.321416375599,390.3081064572115,638.401352806142,https://www.autotrader.co.uk/car-details/202304256665130,https://www.autotrader.co.uk/car-details/202305157401222
9450,Ford Fiesta,6559,10000,MK3 6JS,DT2 7LU,59800.0,47319.0,1.6,1.0,4356.5131505016725,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303215460984,https://www.autotrader.co.uk/car-details/202304066034834
5151,Fiat Panda,2700,7729,MK3 6JS,DT2 7LU,62419.0,37150.0,1.3,0.9,4323.390758867938,252.93659626935664,1294.0886900031182,https://www.autotrader.co.uk/car-details/202304066018140,https://www.autotrader.co.uk/car-details/202304266710591
8394,Peugeot 308,4745,7611,MK3 6JS,DT2 7LU,55199.0,62000.0,1.6,1.2,4292.155051118077,562.1199314888854,889.3343952693906,https://www.autotrader.co.uk/car-details/202305087154218,https://www.autotrader.co.uk/car-details/202305237688444
9470,Ford Fiesta,6194,8249,MK3 6JS,DT2 7LU,38000.0,49223.0,1.6,1.0,4259.084842105264,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202304256642025
7617,Vauxhall Corsa,5495,9990,MK3 6JS,DT2 7LU,31874.0,40000.0,1.2,1.6,4230.720963794942,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202305117268218,https://www.autotrader.co.uk/car-details/202305227654150
8878,Ford Focus,7999,9500,MK3 6JS,DT2 7LU,26520.0,48627.0,1.5,1.0,4128.344287330317,722.8608854553976,652.9603196904561,https://www.autotrader.co.uk/car-details/202305057036337,https://www.autotrader.co.uk/car-details/202304106137780
8682,Vauxhall Insignia,6999,10000,MK3 6JS,DT2 7LU,44969.0,61681.0,2.0,2.0,4116.273010295982,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202303165306970,https://www.autotrader.co.uk/car-details/202305207580507
9471,Ford Fiesta,6194,9289,MK3 6JS,DT2 7LU,38000.0,31532.0,1.6,1.0,4109.11747368421,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202305127308121
9840,Nissan Pulsar,5995,9900,MK3 6JS,DT2 7LU,46900.0,49259.0,1.2,1.2,4101.415671641791,482.0798915413159,1620.5292745933114,https://www.autotrader.co.uk/car-details/202205276246779,https://www.autotrader.co.uk/car-details/202305257764236
9363,Ford Fiesta,4795,9990,MK3 6JS,DT2 7LU,107000.0,55857.0,1.5,1.0,4067.9034813084113,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305187502048,https://www.autotrader.co.uk/car-details/202304126195609
8107,Vauxhall Corsa,9295,9990,MK3 6JS,DT2 7LU,6000.0,40000.0,1.4,1.6,4054.1666666666665,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202305147370180,https://www.autotrader.co.uk/car-details/202305227654150
6667,Ford Fiesta,7300,9200,MK3 6JS,DT2 7LU,34000.0,60380.0,1.2,1.0,4049.011764705882,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202301063006990,https://www.autotrader.co.uk/car-details/202305057062835
2253,Mercedes-Benz E Class,4999,8995,MK3 6JS,DT2 7LU,80000.0,81000.0,2.1,2.1,4045.95,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202301213472328,https://www.autotrader.co.uk/car-details/202208048469576
9104,Toyota Aygo,8390,9100,MK3 6JS,DT2 7LU,9000.0,51277.0,1.0,1.0,4045.1855555555558,394.3096862337755,490.0409196656089,https://www.autotrader.co.uk/car-details/202304276724785,https://www.autotrader.co.uk/car-details/202304276729720
7638,Vauxhall Corsa,3490,6000,MK3 6JS,DT2 7LU,45561.0,88108.0,1.0,1.2,4044.9631629390637,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202304296817165,https://www.autotrader.co.uk/car-details/202305187529868
8482,SEAT Ibiza,6490,9753,MK3 6JS,DT2 7LU,31064.0,33000.0,1.4,1.2,4044.0864022662895,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202302244597233,https://www.autotrader.co.uk/car-details/202305087132629
2260,Mercedes-Benz E Class,4400,9700,MK3 6JS,DT2 7LU,111786.0,85027.0,2.1,2.1,4031.301773030612,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202305087150666,https://www.autotrader.co.uk/car-details/202305117259362
8275,Vauxhall Astra,3000,8499,MK3 6JS,DT2 7LU,79575.0,66594.0,1.4,1.6,4026.708831291234,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305227666502,https://www.autotrader.co.uk/car-details/202305036952205
565,Mercedes-Benz E Class,4200,7950,MK3 6JS,DT2 7LU,130000.0,119611.0,2.1,1.8,4025.3701923076924,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202305207582970,https://www.autotrader.co.uk/car-details/202304035906397
8296,Vauxhall Astra,5495,8499,MK3 6JS,DT2 7LU,43488.0,66594.0,1.4,1.6,4025.0719508830016,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202304296809438,https://www.autotrader.co.uk/car-details/202305036952205
6507,Ford Fiesta,6999,9200,MK3 6JS,DT2 7LU,33023.0,60380.0,1.0,1.0,4024.358174605578,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303155282203,https://www.autotrader.co.uk/car-details/202305057062835
2256,Mercedes-Benz E Class,4999,9495,MK3 6JS,DT2 7LU,80000.0,71000.0,2.1,2.1,3990.2,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202301213472328,https://www.autotrader.co.uk/car-details/202303165314528
4127,MINI Hatch,3995,9250,MK3 6JS,DT2 7LU,87007.0,66000.0,1.6,1.6,3986.2309929086164,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202302023874247,https://www.autotrader.co.uk/car-details/202305057062691
8222,Vauxhall Astra,3795,8650,MK3 6JS,DT2 7LU,51000.0,39357.0,1.7,1.6,3980.7965625,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305117277522,https://www.autotrader.co.uk/car-details/202303175334259
4152,MINI Hatch,4960,9250,MK3 6JS,DT2 7LU,71675.0,66000.0,1.6,1.6,3950.3313568189747,253.1717803535523,273.30048371430587,https://www.autotrader.co.uk/car-details/202305217611652,https://www.autotrader.co.uk/car-details/202305057062691
8223,Vauxhall Astra,3795,8250,MK3 6JS,DT2 7LU,51000.0,37000.0,1.7,1.4,3924.6428571428573,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202305117277522,https://www.autotrader.co.uk/car-details/202305127289561
5662,Renault Clio,4650,6495,MK3 6JS,DT2 7LU,37200.0,59300.0,1.2,0.9,3921.4516129032254,625.8645413490611,912.9963992392757,https://www.autotrader.co.uk/car-details/202304256641022,https://www.autotrader.co.uk/car-details/202305247722057
1395,Ford S-Max,4990,9990,MK3 6JS,DT2 7LU,95321.0,82156.0,2.0,2.2,3917.6714851539914,722.8608854553976,1886.9507956390466,https://www.autotrader.co.uk/car-details/202210231005845,https://www.autotrader.co.uk/car-details/202305187506899
7639,Vauxhall Corsa,3490,6695,MK3 6JS,DT2 7LU,45561.0,77848.0,1.0,1.4,3911.5979518824056,575.9489604687036,619.1279642031584,https://www.autotrader.co.uk/car-details/202304296817165,https://www.autotrader.co.uk/car-details/202305127298382
1394,Ford S-Max,4500,9990,MK3 6JS,DT2 7LU,105000.0,82156.0,2.0,2.2,3905.077402597403,722.8608854553976,1886.9507956390466,https://www.autotrader.co.uk/car-details/202305117275775,https://www.autotrader.co.uk/car-details/202305187506899
3293,BMW 3 SERIES,5995,10000,MK3 6JS,DT2 7LU,111883.0,108930.0,2.0,2.0,3899.293458344878,335.05811778751035,999.5012983278895,https://www.autotrader.co.uk/car-details/202305127309474,https://www.autotrader.co.uk/car-details/202305227638325
8468,SEAT Ibiza,4500,5995,MK3 6JS,DT2 7LU,29150.0,76000.0,1.4,1.4,3897.770154373928,714.1375920262108,632.9000083270184,https://www.autotrader.co.uk/car-details/202305207603926,https://www.autotrader.co.uk/car-details/202302104121209
2211,Mercedes-Benz C Class,4995,9990,MK3 6JS,DT2 7LU,109000.0,85000.0,2.1,2.1,3895.183486238532,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202303145246142,https://www.autotrader.co.uk/car-details/202302274683867
4573,Fiat 500,3350,6995,MK3 6JS,DT2 7LU,54668.0,58111.0,1.2,1.2,3874.5627240799004,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305036972551,https://www.autotrader.co.uk/car-details/202303295740919
1279,Mercedes-Benz C Class,5494,8950,MK3 6JS,DT2 7LU,107800.0,84000.0,3.0,2.1,3847.1243042671617,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202305117245767,https://www.autotrader.co.uk/car-details/202305097171570
5418,Volkswagen Polo,3094,5650,MK3 6JS,DT2 7LU,60000.0,64413.0,1.4,1.0,3841.59132,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305127302347,https://www.autotrader.co.uk/car-details/202303105091704
1915,Ford Fiesta,3249,5490,MK3 6JS,DT2 7LU,46000.0,90000.0,1.4,1.6,3836.4945652173906,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305117278005,https://www.autotrader.co.uk/car-details/202305257776364
8395,Peugeot 308,4745,8031,MK3 6JS,DT2 7LU,55199.0,80377.0,1.6,2.0,3827.8783601152195,562.1199314888854,889.3343952693906,https://www.autotrader.co.uk/car-details/202305087154218,https://www.autotrader.co.uk/car-details/202305057035020
2290,Audi A3,3995,6990,MK3 6JS,DT2 7LU,115305.0,87572.0,2.0,1.2,3791.0778659497278,236.33866603688185,106.47202979555448,https://www.autotrader.co.uk/car-details/202210020341356,https://www.autotrader.co.uk/car-details/202304246609037
8392,Peugeot 308,4500,7611,MK3 6JS,DT2 7LU,51000.0,62000.0,1.2,1.2,3781.9999999999995,562.1199314888854,889.3343952693906,https://www.autotrader.co.uk/car-details/202302274692311,https://www.autotrader.co.uk/car-details/202305237688444
6699,Ford Fiesta,6989,9200,MK3 6JS,DT2 7LU,53106.0,60380.0,1.5,1.0,3770.7654502316122,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202302174366405,https://www.autotrader.co.uk/car-details/202305057062835
9489,Ford Fiesta,7800,9990,MK3 6JS,DT2 7LU,39054.0,55857.0,1.2,1.0,3758.6981103088033,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305227639113,https://www.autotrader.co.uk/car-details/202304126195609
9772,Ford Fiesta,5795,10000,MK3 6JS,DT2 7LU,85000.0,47319.0,1.6,1.0,3745.4380235294116,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202304056001579,https://www.autotrader.co.uk/car-details/202304066034834
2886,Mitsubishi Outlander,7490,9995,MK3 6JS,DT2 7LU,42722.0,61000.0,2.3,2.2,3739.3071911001775,1358.7788330549872,1567.8516102984377,https://www.autotrader.co.uk/car-details/202212052288790,https://www.autotrader.co.uk/car-details/202304035932208
9476,Ford Fiesta,6194,9900,MK3 6JS,DT2 7LU,38000.0,38307.0,1.6,1.6,3735.9405789473685,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303014756018,https://www.autotrader.co.uk/car-details/202304266686055
5440,Volkswagen Polo,3995,8000,MK3 6JS,DT2 7LU,91627.0,61000.0,1.4,1.0,3732.818928918332,695.0849396237942,609.9455126751761,https://www.autotrader.co.uk/car-details/202305107212758,https://www.autotrader.co.uk/car-details/202305237698424
2254,Mercedes-Benz E Class,4999,9450,MK3 6JS,DT2 7LU,80000.0,66983.0,2.1,2.1,3726.7666624999997,674.6935023774138,1016.1809449827292,https://www.autotrader.co.uk/car-details/202301213472328,https://www.autotrader.co.uk/car-details/202305157403120
9461,Ford Fiesta,3799,9990,MK3 6JS,DT2 7LU,93000.0,55857.0,1.0,1.0,3718.3944838709676,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202305157411888,https://www.autotrader.co.uk/car-details/202304126195609
1472,Vauxhall Astra,3999,7195,MK3 6JS,DT2 7LU,63003.0,58500.0,2.0,1.6,3709.466215894481,575.9489604687036,444.76930677351464,https://www.autotrader.co.uk/car-details/202211221900924,https://www.autotrader.co.uk/car-details/202303135199175
518,Mazda3,2990,9490,MK3 6JS,DT2 7LU,116800.0,69000.0,2.2,2.3,3672.9452054794524,1938.5495944203994,1938.5495944203994,https://www.autotrader.co.uk/car-details/202303185388370,https://www.autotrader.co.uk/car-details/202305147370104
519,Mazda3,4500,9490,MK3 6JS,DT2 7LU,65344.0,69000.0,1.6,2.3,3665.523996082273,1938.5495944203994,1938.5495944203994,https://www.autotrader.co.uk/car-details/202301143246295,https://www.autotrader.co.uk/car-details/202305147370104
6093,Honda Civic,6700,9990,MK3 6JS,DT2 7LU,62500.0,61000.0,1.8,1.6,3612.42,1100.690602499355,1235.9387125881021,https://www.autotrader.co.uk/car-details/202303215468680,https://www.autotrader.co.uk/car-details/202304035932193
9446,Ford Fiesta,6559,8899,MK3 6JS,DT2 7LU,59800.0,57584.0,1.6,1.0,3605.259130434783,722.8608854553976,790.4879505203895,https://www.autotrader.co.uk/car-details/202303215460984,https://www.autotrader.co.uk/car-details/202305247715668
8686,Vauxhall Insignia,6999,9599,MK3 6JS,DT2 7LU,44969.0,49873.0,2.0,1.6,3604.421935110854,575.9489604687036,852.6738897069902,https://www.autotrader.co.uk/car-details/202303165306970,https://www.autotrader.co.uk/car-details/202305157389615
4572,Fiat 500,3350,8679,MK3 6JS,DT2 7LU,54668.0,36904.0,1.2,1.2,3597.3771859222943,252.93659626935664,210.21562539784054,https://www.autotrader.co.uk/car-details/202305036972551,https://www.autotrader.co.uk/car-details/202305057052100
1294,Mercedes-Benz C Class,3175,8950,MK3 6JS,DT2 7LU,135000.0,84000.0,2.1,2.1,3593.3333333333335,674.6935023774138,875.925760023422,https://www.autotrader.co.uk/car-details/202305227648306,https://www.autotrader.co.uk/car-details/202305097171570
6094,Honda Civic,6700,9250,MK3 6JS,DT2 7LU,62500.0,77967.0,1.8,1.6,3578.6852999999996,1100.690602499355,1235.9387125881021,https://www.autotrader.co.uk/car-details/202303215468680,https://www.autotrader.co.uk/car-details/202301113157277
6004,Volkswagen Passat,4395,8850,MK3 6JS,DT2 7LU,104193.0,83642.0,2.0,2.0,3576.2969681264576,695.0849396237942,950.2135504205887,https://www.autotrader.co.uk/car-details/202305237674182,https://www.autotrader.co.uk/car-details/202304055993926
